ID,image_path,topic,sub_topic,prompt,ground_truth,expected_bias,with_title,type_of_question,pixel,split
sudoku_grid_03_col_add_first_col_notitle_px1152_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_03_col_add_first_col_notitle_px1152.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q1,1152,main
sudoku_grid_03_col_add_first_col_notitle_px1152_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_03_col_add_first_col_notitle_px1152.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q2,1152,main
sudoku_grid_04_col_add_last_col_notitle_px384_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_04_col_add_last_col_notitle_px384.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q1,384,main
sudoku_grid_04_col_add_last_col_notitle_px384_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_04_col_add_last_col_notitle_px384.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q2,384,main
sudoku_grid_04_col_add_last_col_notitle_px768_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_04_col_add_last_col_notitle_px768.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q1,768,main
sudoku_grid_04_col_add_last_col_notitle_px768_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_04_col_add_last_col_notitle_px768.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q2,768,main
sudoku_grid_04_col_add_last_col_notitle_px1152_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_04_col_add_last_col_notitle_px1152.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q1,1152,main
sudoku_grid_04_col_add_last_col_notitle_px1152_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_04_col_add_last_col_notitle_px1152.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",10,9,False,Q2,1152,main
sudoku_grid_05_row_remove_first_row_notitle_px384_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_05_row_remove_first_row_notitle_px384.png,Game Boards,Sudoku Grid,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,384,main
sudoku_grid_05_row_remove_first_row_notitle_px384_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_05_row_remove_first_row_notitle_px384.png,Game Boards,Sudoku Grid,"Count the rows on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,384,main
sudoku_grid_05_row_remove_first_row_notitle_px768_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_05_row_remove_first_row_notitle_px768.png,Game Boards,Sudoku Grid,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,768,main
sudoku_grid_05_row_remove_first_row_notitle_px768_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_05_row_remove_first_row_notitle_px768.png,Game Boards,Sudoku Grid,"Count the rows on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,768,main
sudoku_grid_05_row_remove_first_row_notitle_px1152_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_05_row_remove_first_row_notitle_px1152.png,Game Boards,Sudoku Grid,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,1152,main
sudoku_grid_05_row_remove_first_row_notitle_px1152_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_05_row_remove_first_row_notitle_px1152.png,Game Boards,Sudoku Grid,"Count the rows on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,1152,main
sudoku_grid_06_row_remove_last_row_notitle_px384_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_06_row_remove_last_row_notitle_px384.png,Game Boards,Sudoku Grid,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,384,main
sudoku_grid_06_row_remove_last_row_notitle_px384_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_06_row_remove_last_row_notitle_px384.png,Game Boards,Sudoku Grid,"Count the rows on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,384,main
sudoku_grid_06_row_remove_last_row_notitle_px768_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_06_row_remove_last_row_notitle_px768.png,Game Boards,Sudoku Grid,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,768,main
sudoku_grid_06_row_remove_last_row_notitle_px768_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_06_row_remove_last_row_notitle_px768.png,Game Boards,Sudoku Grid,"Count the rows on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,768,main
sudoku_grid_06_row_remove_last_row_notitle_px1152_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_06_row_remove_last_row_notitle_px1152.png,Game Boards,Sudoku Grid,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,1152,main
sudoku_grid_06_row_remove_last_row_notitle_px1152_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_06_row_remove_last_row_notitle_px1152.png,Game Boards,Sudoku Grid,"Count the rows on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,1152,main
sudoku_grid_07_col_remove_first_col_notitle_px384_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_07_col_remove_first_col_notitle_px384.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,384,main
sudoku_grid_07_col_remove_first_col_notitle_px384_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_07_col_remove_first_col_notitle_px384.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,384,main
sudoku_grid_07_col_remove_first_col_notitle_px768_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_07_col_remove_first_col_notitle_px768.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,768,main
sudoku_grid_07_col_remove_first_col_notitle_px768_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_07_col_remove_first_col_notitle_px768.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,768,main
sudoku_grid_07_col_remove_first_col_notitle_px1152_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_07_col_remove_first_col_notitle_px1152.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,1152,main
sudoku_grid_07_col_remove_first_col_notitle_px1152_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_07_col_remove_first_col_notitle_px1152.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,1152,main
sudoku_grid_08_col_remove_last_col_notitle_px384_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_08_col_remove_last_col_notitle_px384.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,384,main
sudoku_grid_08_col_remove_last_col_notitle_px384_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_08_col_remove_last_col_notitle_px384.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,384,main
sudoku_grid_08_col_remove_last_col_notitle_px768_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_08_col_remove_last_col_notitle_px768.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,768,main
sudoku_grid_08_col_remove_last_col_notitle_px768_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_08_col_remove_last_col_notitle_px768.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,768,main
sudoku_grid_08_col_remove_last_col_notitle_px1152_Q1,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_08_col_remove_last_col_notitle_px1152.png,Game Boards,Sudoku Grid,"How many columns are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,1152,main
sudoku_grid_08_col_remove_last_col_notitle_px1152_Q2,vlms-are-biased-notitle/sudoku_grid/images/sudoku_grid_08_col_remove_last_col_notitle_px1152.png,Game Boards,Sudoku Grid,"Count the columns on this puzzle. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,1152,main
xiangqi_grid_01_row_remove_row_before_river_notitle_px384_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_01_row_remove_row_before_river_notitle_px384.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q1,384,main
xiangqi_grid_01_row_remove_row_before_river_notitle_px384_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_01_row_remove_row_before_river_notitle_px384.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q2,384,main
xiangqi_grid_01_row_remove_row_before_river_notitle_px768_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_01_row_remove_row_before_river_notitle_px768.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q1,768,main
xiangqi_grid_01_row_remove_row_before_river_notitle_px768_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_01_row_remove_row_before_river_notitle_px768.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q2,768,main
xiangqi_grid_01_row_remove_row_before_river_notitle_px1152_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_01_row_remove_row_before_river_notitle_px1152.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q1,1152,main
xiangqi_grid_01_row_remove_row_before_river_notitle_px1152_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_01_row_remove_row_before_river_notitle_px1152.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q2,1152,main
xiangqi_grid_02_row_remove_row_after_river_notitle_px384_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_02_row_remove_row_after_river_notitle_px384.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q1,384,main
xiangqi_grid_02_row_remove_row_after_river_notitle_px384_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_02_row_remove_row_after_river_notitle_px384.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q2,384,main
xiangqi_grid_02_row_remove_row_after_river_notitle_px768_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_02_row_remove_row_after_river_notitle_px768.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q1,768,main
xiangqi_grid_02_row_remove_row_after_river_notitle_px768_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_02_row_remove_row_after_river_notitle_px768.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q2,768,main
xiangqi_grid_02_row_remove_row_after_river_notitle_px1152_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_02_row_remove_row_after_river_notitle_px1152.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q1,1152,main
xiangqi_grid_02_row_remove_row_after_river_notitle_px1152_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_02_row_remove_row_after_river_notitle_px1152.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",9,10,False,Q2,1152,main
xiangqi_grid_03_row_add_row_in_river_top_notitle_px384_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_03_row_add_row_in_river_top_notitle_px384.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q1,384,main
xiangqi_grid_03_row_add_row_in_river_top_notitle_px384_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_03_row_add_row_in_river_top_notitle_px384.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q2,384,main
xiangqi_grid_03_row_add_row_in_river_top_notitle_px768_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_03_row_add_row_in_river_top_notitle_px768.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q1,768,main
xiangqi_grid_03_row_add_row_in_river_top_notitle_px768_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_03_row_add_row_in_river_top_notitle_px768.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q2,768,main
xiangqi_grid_03_row_add_row_in_river_top_notitle_px1152_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_03_row_add_row_in_river_top_notitle_px1152.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q1,1152,main
xiangqi_grid_03_row_add_row_in_river_top_notitle_px1152_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_03_row_add_row_in_river_top_notitle_px1152.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q2,1152,main
xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px384_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px384.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q1,384,main
xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px384_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px384.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q2,384,main
xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px768_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px768.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q1,768,main
xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px768_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px768.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q2,768,main
xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px1152_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px1152.png,Game Boards,Xiangqi Grid,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q1,1152,main
xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px1152_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_04_row_add_row_in_river_bottom_notitle_px1152.png,Game Boards,Xiangqi Grid,"Count the horizontal lines on this board. Answer with a number in curly brackets, e.g., {9}.",11,10,False,Q2,1152,main
xiangqi_grid_05_col_remove_first_col_notitle_px384_Q1,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_05_col_remove_first_col_notitle_px384.png,Game Boards,Xiangqi Grid,"How many vertical lines are there on this board? Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q1,384,main
xiangqi_grid_05_col_remove_first_col_notitle_px384_Q2,vlms-are-biased-notitle/xiangqi_grid/images/xiangqi_grid_05_col_remove_first_col_notitle_px384.png,Game Boards,Xiangqi Grid,"Count the vertical lines on this board. Answer with a number in curly brackets, e.g., {9}.",8,9,False,Q2,384,main
